GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,OBSERVATION COUNT,BREEDING BIRD ATLAS CODE,BREEDING BIRD ATLAS CATEGORY,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID, LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS596273156,11/13/2018 14:32,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,X,,,,India,IN,Uttarakhand,IN-UL,Garhwal,IN-UL-PG,,,,,Saddle Dam,L3918321,H,29.529911,78.775604,3/17/1995,,obsr663033,S26076144,Historical,P62,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS350084156,11/15/2018 13:55,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Maharashtra,IN-MH,Akola,IN-MH-AK,,,,,popatkhed,L3976290,P,21.2079388,77.0772028,10/22/2015,6:30:00,obsr656680,S25565981,Traveling,P22,EBIRD,120,1,,1,0,,0,0,1,Species-Misidentified,,
URN:CornellLabOfOrnithology:EBIRD:OBS412600821,11/13/2018 14:00,6438,species,Black-bellied Tern,Sterna acuticauda,,,4,,,,India,IN,Uttarakhand,IN-UL,Hardwar,IN-UL-HA,,,,,Amichand Gaushala,L3987500,H,29.74183,78.20766,6/11/2016,11:05:00,obsr689697,S30275370,Traveling,P22,EBIRD,45,1.5,,2,1,G1848866,0,0,0,,<br />Submitted from eBird Android 1.2.1,"Similar in size to river tern, black belly. Seen over ganga"
URN:CornellLabOfOrnithology:EBIRD:OBS418117265,11/13/2018 14:00,6438,species,Black-bellied Tern,Sterna acuticauda,,,4,,,,India,IN,Uttarakhand,IN-UL,Hardwar,IN-UL-HA,,,,,Amichand Gaushala,L3987500,H,29.74183,78.20766,6/11/2016,11:05:00,obsr572014,S30701695,Traveling,P22,EBIRD,45,1.5,,2,1,G1848866,0,0,0,,<br />Submitted from eBird Android 1.2.1,"Similar in size to river tern, black belly. Seen over ganga"
URN:CornellLabOfOrnithology:EBIRD:OBS641817756,8/16/2018 9:35,2860,species,Lesser Florican,Sypheotides indicus,,,1,,,,India,IN,Haryana,IN-HR,Gurgaon,IN-HR-GU,,,,,Sultanpur National park and  Flats,L4229484,H,28.4567692,76.8918085,7/14/2018,6:00:00,obsr809199,S47348839,Traveling,P22,EBIRD_IND,270,9,,3,1,,1,1,1,,,a female lesser florican was sighted and captured in flight
URN:CornellLabOfOrnithology:EBIRD:OBS446457957,12/24/2018 1:32,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Maharashtra,IN-MH,Satara,IN-MH-ST,,,,,"Mahalunge ,Satara ,Maharashtra",L5117628,P,17.7213129,73.6442137,11/6/2016,6:30:00,obsr663011,S32806242,Traveling,P22,EBIRD_IND,120,4,,2,1,,1,1,1,,Observation with Shilpa Gadgil,
URN:CornellLabOfOrnithology:EBIRD:OBS456006281,10/19/2017 13:03,30536,species,Yellow-breasted Bunting,Emberiza aureola,,,4,,,,India,IN,Assam,IN-AS,Golaghat,IN-AS-GG,,,,,"Kohora, Kaziranga",L5223258,P,26.5965092,93.404839,1/10/2017,7:30:00,obsr493998,S33576661,Traveling,P22,EBIRD,150,2,,2,1,,0,1,0,,birding in a rice paddy,
URN:CornellLabOfOrnithology:EBIRD:OBS452760707,11/13/2018 14:16,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Tamil Nadu,IN-TN,Coimbatore,IN-TN-CO,,,,,IN-Tamil Nadu-Sholayar Dam City-Unnamed Road - 10.31x76.875,L5196635,P,10.31001,76.8752113,12/31/2016,11:23:00,obsr681415,S33304802,Incidental,P20,EBIRD,,,,1,0,,0,1,0,,<br>Submitted from eBird Android 1.3,
URN:CornellLabOfOrnithology:EBIRD:OBS407290502,11/15/2018 13:55,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Karnataka,IN-KA,Belgaum,IN-KA-BG,,,,,"Deogaon cross, 3rd stop",L4640882,P,15.54543,74.3474,5/21/2016,9:40:00,obsr391722,S29913418,Area,P23,EBIRD_IND,60,,1.2141,4,1,G1782930,0,1,1,,,in flight
URN:CornellLabOfOrnithology:EBIRD:OBS421644550,11/15/2018 13:55,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Karnataka,IN-KA,Belgaum,IN-KA-BG,,,,,"Deogaon cross, 3rd stop",L4640882,P,15.54543,74.3474,5/21/2016,9:40:00,obsr747736,S30966311,Area,P23,EBIRD_IND,60,,1.2141,4,1,G1782930,0,1,1,,,in flight
URN:CornellLabOfOrnithology:EBIRD:OBS407356220,11/15/2018 13:55,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Karnataka,IN-KA,Belgaum,IN-KA-BG,,,,,"Deogaon cross, 3rd stop",L4640882,P,15.54543,74.3474,5/21/2016,9:40:00,obsr531960,S29917568,Area,P23,EBIRD_IND,60,,1.2141,4,1,G1782930,0,1,1,,,in flight
URN:CornellLabOfOrnithology:EBIRD:OBS572900618,11/13/2018 14:15,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Maharashtra,IN-MH,Sindhudurg,IN-MH-SI,,,,,"Majgaon, Sawantwadi",L4669607,H,15.8837437,73.8385963,12/24/2017,8:00:00,obsr660510,S42380889,Incidental,P20,EBIRD,,,,2,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS422153484,1/29/2019 23:33,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Rajasthan,IN-RJ,Jaisalmer,IN-RJ-JS,,,,,"Wood Fossil Park, near Jaiselmeer",L4842434,P,26.9484222,70.8888102,12/19/2014,,obsr16428,S31004452,Incidental,P20,EBIRD,,,,1,1,,0,1,0,,,"1, at Wood Fossil Park"
URN:CornellLabOfOrnithology:EBIRD:OBS582779167,1/29/2019 12:21,34076,species,Green Avadavat,Sporaeginthus formosus,,,26,,,,India,IN,Rajasthan,IN-RJ,Sirohi,IN-RJ-SR,,,,,Nakki Lake,L4944927,H,24.5929474,72.7068329,2/16/2018,7:00:00,obsr245038,S43234924,Traveling,P22,EBIRD_GBBC,240,5.5,,6,1,,1,1,1,,,one of the few locations where this bird can be reliable. these individuals were feeding as a flock. all participants were able to see and identify.
URN:CornellLabOfOrnithology:EBIRD:OBS723679913,3/13/2019 0:54,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,NE,C4,,India,IN,Karnataka,IN-KA,Bangalore,IN-KA-BN,,,,,Kalkere State Forest,L5752682,H,12.8399038,77.5879759,10/31/2018,16:00:00,obsr553641,S53758018,Traveling,P22,EBIRD,135,2,,3,1,,0,1,0,,Initially clear sky along with Dr Uday Kumar and forest department staff later became cloudy and ended with drizzling,
URN:CornellLabOfOrnithology:EBIRD:OBS493267379,11/13/2018 14:28,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,2,,,,India,IN,Karnataka,IN-KA,Bangalore,IN-KA-BN,,,,,Kalkere State Forest,L5752682,H,12.8399038,77.5879759,7/28/1991,,obsr762210,S36474378,Historical,P62,EBIRD,,,,5,1,G2380123,0,1,0,,"Merlin Nature club 4th sunday outing along with S.Karthikeyan, J.Hemanth and U Harish Kumar.Partly cloudy; mild breeze, southwest monsoon in its peak",sleeping amidst rocks shaded with Shorea talura; one of them had wing moult when it stretched its wings
URN:CornellLabOfOrnithology:EBIRD:OBS493272134,11/13/2018 14:28,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Karnataka,IN-KA,Bangalore,IN-KA-BN,,,,,Kalkere State Forest,L5752682,H,12.8399038,77.5879759,4/24/1994,8:00:00,obsr601014,S36474683,Traveling,P22,EBIRD,75,1,,3,1,G2380168,0,1,0,,"along with S.Karthikeyan, Sherman Kemmer and Mohan. clear sky",
URN:CornellLabOfOrnithology:EBIRD:OBS493764059,5/11/2019 13:15,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,X,,,,India,IN,Karnataka,IN-KA,Bangalore,IN-KA-BN,,,,,Kalkere State Forest,L5752682,H,12.8399038,77.5879759,11/25/1990,7:00:00,obsr601014,S36504567,Historical,P62,EBIRD,150,2,,3,1,G2382462,0,1,0,,"Along with MB Krishna and S.Karthikeyan. Partly cloudy , mild breeze",
URN:CornellLabOfOrnithology:EBIRD:OBS118677011,11/13/2018 14:28,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,X,,,,India,IN,Karnataka,IN-KA,Bangalore,IN-KA-BN,,,,,Kalkere State Forest,L5752682,H,12.8399038,77.5879759,7/18/2010,8:00:00,obsr267315,S8256929,Traveling,P22,EBIRD,360,9.656,,,1,,0,1,0,,3rd Sunday Trail BngBirds,
URN:CornellLabOfOrnithology:EBIRD:OBS536242163,11/13/2018 14:28,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Karnataka,IN-KA,Bangalore,IN-KA-BN,,,,,Kalkere State Forest,L5752682,H,12.8399038,77.5879759,6/28/1992,8:35:00,obsr553641,S39418479,Traveling,P22,EBIRD,150,2,,2,1,G2657301,0,1,0,,Along with S.Karthikeyan. Partly cloudy and mild breeze.,flushed from the stony outcrops with Shorea talura
URN:CornellLabOfOrnithology:EBIRD:OBS494578347,11/13/2018 14:28,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Karnataka,IN-KA,Bangalore,IN-KA-BN,,,,,Kalkere State Forest,L5752682,H,12.8399038,77.5879759,7/29/1990,17:15:00,obsr553641,S36555724,Historical,P62,EBIRD,90,,,3,1,,0,1,0,,Along with Rafiq,
URN:CornellLabOfOrnithology:EBIRD:OBS493271913,11/13/2018 14:28,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,2,,,,India,IN,Karnataka,IN-KA,Bangalore,IN-KA-BN,,,,,Kalkere State Forest,L5752682,H,12.8399038,77.5879759,7/28/1991,,obsr601014,S36474677,Historical,P62,EBIRD,,,,5,1,G2380123,0,1,0,,"Merlin Nature club 4th sunday outing along with S.Karthikeyan, J.Hemanth and U Harish Kumar.Partly cloudy; mild breeze, southwest monsoon in its peak",sleeping amidst rocks shaded with Shorea talura; one of them had wing moult when it stretched its wings
URN:CornellLabOfOrnithology:EBIRD:OBS493259439,11/13/2018 14:28,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,2,,,,India,IN,Karnataka,IN-KA,Bangalore,IN-KA-BN,,,,,Kalkere State Forest,L5752682,H,12.8399038,77.5879759,7/28/1991,,obsr553641,S36473886,Historical,P62,EBIRD,,,,5,1,G2380123,0,1,0,,"Merlin Nature club 4th sunday outing along with S.Karthikeyan, J.Hemanth and U Harish Kumar.Partly cloudy; mild breeze, southwest monsoon in its peak",sleeping amidst rocks shaded with Shorea talura; one of them had wing moult when it stretched its wings
URN:CornellLabOfOrnithology:EBIRD:OBS490792596,11/13/2018 14:28,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Karnataka,IN-KA,Bangalore,IN-KA-BN,,,,,Kalkere State Forest,L5752682,H,12.8399038,77.5879759,4/24/1994,8:00:00,obsr553641,S36300491,Traveling,P22,EBIRD,75,1,,3,1,G2380168,0,1,0,,"along with S.Karthikeyan, Sherman Kemmer and Mohan. clear sky",
URN:CornellLabOfOrnithology:EBIRD:OBS493762942,5/11/2019 13:15,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,X,,,,India,IN,Karnataka,IN-KA,Bangalore,IN-KA-BN,,,,,Kalkere State Forest,L5752682,H,12.8399038,77.5879759,11/25/1990,7:00:00,obsr553641,S36504493,Historical,P62,EBIRD,150,2,,3,1,G2382462,0,1,0,,"Along with MB Krishna and S.Karthikeyan. Partly cloudy , mild breeze",
URN:CornellLabOfOrnithology:EBIRD:OBS536478496,11/13/2018 14:28,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Karnataka,IN-KA,Bangalore,IN-KA-BN,,,,,Kalkere State Forest,L5752682,H,12.8399038,77.5879759,6/28/1992,8:35:00,obsr601014,S39434458,Traveling,P22,EBIRD,150,2,,2,1,G2657301,0,1,0,,Along with S.Karthikeyan. Partly cloudy and mild breeze.,flushed from the stony outcrops with Shorea talura
URN:CornellLabOfOrnithology:EBIRD:OBS493261498,11/13/2018 14:28,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Karnataka,IN-KA,Bangalore,IN-KA-BN,,,,,Kalkere State Forest,L5752682,H,12.8399038,77.5879759,8/10/1991,,obsr553641,S36474001,Historical,P62,EBIRD,,,,7,1,,0,1,0,,"Merlin Nature Club outing on second saturday. Along with S.Karthikeyan, U.Harish Kumar, J.Hemanth, MS Jayanth, Banu Malali and B.Arun. Partly cloudy",
URN:CornellLabOfOrnithology:EBIRD:OBS464412041,11/13/2018 14:14,9131,species,Great Hornbill,Buceros bicornis,,,2,,,,India,IN,Kerala,IN-KL,Thrissur,IN-KL-TS,,,,,athirappally wf,L5419522,P,10.2855544,76.5696473,2/9/2017,,obsr790292,S34259639,Incidental,P20,EBIRD,,,,,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS465861446,11/13/2018 14:00,6438,species,Black-bellied Tern,Sterna acuticauda,,,1,,,,India,IN,Madhya Pradesh,IN-MP,Jabalpur,IN-MP-JA,,,,,"Panehra Quarters , Jabalpur",L5499016,P,23.1850861,79.9778166,2/10/2017,10:05:00,obsr352263,S34378663,Traveling,P22,EBIRD,60,3.219,,2,1,,0,0,0,,,At a big reservoir
URN:CornellLabOfOrnithology:EBIRD:OBS476642244,6/1/2019 2:10,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Tamil Nadu,IN-TN,Tiruvannamalai,IN-TN-TV,,,,,Melpat Hill Road,L5590234,P,12.3903475,78.791821,3/19/2017,6:30:00,obsr558429,S35277195,Traveling,P22,EBIRD,330,14,,1,1,,1,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS476970263,4/27/2019 10:57,6474,species,Indian Skimmer,Rynchops albicollis,,,6,,,,India,IN,Uttar Pradesh,IN-UP,Agra,IN-UP-AG,,,,,Chambal Safari Lodge,L5594455,P,26.8726407,78.5641471,3/15/2017,13:00:00,obsr288756,S35301777,Traveling,P22,EBIRD,360,16.093,,2,1,,0,1,1,,"Paul Berrigan & Mr. Gajendra Dagar, resident naturalist at Chambal Safari Lodge. Birds were identified on the grounds of the lodge and during a 3 hour lazy boat ride. Distance was estimated.","Sitting on a sandbar in the middle of the river. Dark black body with bright white belly, short red legs and a long bright red bill. Easily identified"
URN:CornellLabOfOrnithology:EBIRD:OBS548496989,1/24/2018 7:01,30536,species,Yellow-breasted Bunting,Emberiza aureola,,,6,,,,India,IN,West Bengal,IN-WB,Hooghly,IN-WB-HG,,,,,"Durgapur Expressway,Panchghora, Chikrand, West Bengal, IN (22.727, 88.283)",L6360044,P,22.7268865,88.2825831,11/15/2012,7:00:00,obsr462877,S40437246,Traveling,P22,EBIRD_IND,100,2,,2,1,,1,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS550572270,11/19/2017 9:58,30536,species,Yellow-breasted Bunting,Emberiza aureola,,,6,,,,India,IN,West Bengal,IN-WB,Hooghly,IN-WB-HG,,,,,"Durgapur Expressway,Panchghora, Chikrand, West Bengal, IN (22.727, 88.283)",L6360044,P,22.7268865,88.2825831,12/7/2014,6:30:00,obsr462877,S40591068,Traveling,P22,EBIRD_IND,160,2,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS548497438,1/24/2018 7:05,30536,species,Yellow-breasted Bunting,Emberiza aureola,,,18,,,,India,IN,West Bengal,IN-WB,Hooghly,IN-WB-HG,,,,,"Durgapur Expressway,Panchghora, Chikrand, West Bengal, IN (22.727, 88.283)",L6360044,P,22.7268865,88.2825831,1/22/2013,6:29:00,obsr462877,S40437270,Traveling,P22,EBIRD_IND,150,2,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS548497074,1/24/2018 7:04,30536,species,Yellow-breasted Bunting,Emberiza aureola,,,X,,,,India,IN,West Bengal,IN-WB,Hooghly,IN-WB-HG,,,,,"Durgapur Expressway,Panchghora, Chikrand, West Bengal, IN (22.727, 88.283)",L6360044,P,22.7268865,88.2825831,12/14/2012,6:30:00,obsr462877,S40437253,Traveling,P22,EBIRD_IND,120,2,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS571269356,11/13/2018 14:14,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Goa,IN-GA,South Goa,IN-GA-SG,,,,,"Tree top road, Cotigao WLS",L6466121,H,14.9719156,74.1657615,1/12/2018,7:00:00,obsr941435,S42248826,Traveling,P22,EBIRD,120,1.5,,19,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS538347543,11/13/2018 14:27,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,2,,,,India,IN,Chhattisgarh,IN-CT,Janjgir-champa,IN-CT-JC,,,,,"hasdeo river,pithampur",L6319162,P,21.9754044,82.6729023,1/15/2017,14:52:00,obsr953480,S39560030,Historical,P62,EBIRD_IND,120,1,,1,1,,1,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS595420823,6/5/2019 6:47,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Chhattisgarh,IN-CT,Janjgir-champa,IN-CT-JC,,,,,"hasdeo river,pithampur",L6319162,P,21.9754044,82.6729023,4/4/2018,7:05:00,obsr953480,S44235211,Traveling,P22,EBIRD_IND,75,1,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS568289235,11/13/2018 14:15,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Tamil Nadu,IN-TN,Coimbatore,IN-TN-CO,,,,,"Candura - (10.308, 76.834)",L6627719,P,10.3080602,76.8342218,1/16/2018,11:01:00,obsr455915,S41979002,Incidental,P20,EBIRD_IND,,,,4,0,,0,1,0,,GRHO and LFEA spotted at 10:45am. BLEA at 10:47.,
URN:CornellLabOfOrnithology:EBIRD:OBS574113087,11/13/2018 14:30,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Puducherry,IN-PY,Yanam,IN-PY-YA,,,,,youth hostel,L6818674,P,11.9543485,79.8393175,5/26/2017,,obsr1006462,S42479001,Incidental,P20,EBIRD_IND,,,,7,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS592292626,11/13/2018 14:27,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,5,,,,India,IN,Chhattisgarh,IN-CT,Raipur,IN-CT-RP,,,,,"Vidhan Sabha Road, Raipur, Chhattisgarh, IN (21.276, 81.688)",L7127568,P,21.2760718,81.6875676,3/26/2018,8:04:00,obsr952745,S43999463,Traveling,P22,EBIRD_IND,90,1.931,,2,1,,0,0,0,,Spot bill duck+comb duck+rock eagle Owl,
URN:CornellLabOfOrnithology:EBIRD:OBS588411857,11/13/2018 14:30,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,3,,,,India,IN,Odisha,IN-OR,Dhenkanal,IN-OR-DH,,,,,"Kapilash Road, Odisha, IN (20.691, 85.75)",L7070893,P,20.6912783,85.75038,3/16/2018,10:55:00,obsr872865,S43689770,Traveling,P22,EBIRD,62,2.14,,2,1,G3017441,0,0,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS588362758,11/13/2018 14:30,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,3,,,,India,IN,Odisha,IN-OR,Dhenkanal,IN-OR-DH,,,,,"Kapilash Road, Odisha, IN (20.691, 85.75)",L7070893,P,20.6912783,85.75038,3/16/2018,10:55:00,obsr984390,S43684654,Traveling,P22,EBIRD,62,2.14,,2,1,G3017441,0,0,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS703436551,1/30/2019 10:02,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,,,,,Karashoori Temple,L7405239,H,10.5339313,76.7457461,1/27/2019,14:00:00,obsr977020,S52092477,Stationary,P21,EBIRD,10,,,2,1,,1,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS630670946,11/13/2018 14:29,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,2,,,,India,IN,Maharashtra,IN-MH,Yavatmal,IN-MH-YA,,,,,East north wetland of Goki Spillway and Reservoir,L7565307,P,20.3059129,77.9241371,2/16/2015,7:00:00,obsr1064536,S46519013,Area,P23,EBIRD,180,,0.4047,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS701760800,2/15/2019 5:39,9131,species,Great Hornbill,Buceros bicornis,,,2,,,,India,IN,Kerala,IN-KL,Kollam,IN-KL-KL,,,,,"Kallar, Kerala, IN (8.907, 77.129)",L8473383,P,8.90695,77.1293502,1/17/2019,17:14:00,obsr1226986,S51956373,Traveling,P22,EBIRD,15,0.24,,8,1,G3789181,0,1,0,,,Seen flying from a tree and had heard its call. Both went in different direction
URN:CornellLabOfOrnithology:EBIRD:OBS701761260,2/15/2019 5:39,9131,species,Great Hornbill,Buceros bicornis,,,2,,,,India,IN,Kerala,IN-KL,Kollam,IN-KL-KL,,,,,"Kallar, Kerala, IN (8.907, 77.129)",L8473383,P,8.90695,77.1293502,1/17/2019,17:14:00,obsr934973,S51956429,Traveling,P22,EBIRD,15,0.24,,8,1,G3789181,0,1,0,,,Seen flying from a tree and had heard its call. Both went in different direction
URN:CornellLabOfOrnithology:EBIRD:OBS702065897,2/15/2019 5:39,9131,species,Great Hornbill,Buceros bicornis,,,2,,,,India,IN,Kerala,IN-KL,Kollam,IN-KL-KL,,,,,"Kallar, Kerala, IN (8.907, 77.129)",L8473383,P,8.90695,77.1293502,1/17/2019,17:14:00,obsr1226991,S51980780,Traveling,P22,EBIRD,15,0.24,,8,1,G3789181,0,1,0,,,Seen flying from a tree and had heard its call. Both went in different direction
URN:CornellLabOfOrnithology:EBIRD:OBS701763973,2/15/2019 5:39,9131,species,Great Hornbill,Buceros bicornis,,,2,,,,India,IN,Kerala,IN-KL,Kollam,IN-KL-KL,,,,,"Kallar, Kerala, IN (8.907, 77.129)",L8473383,P,8.90695,77.1293502,1/17/2019,17:14:00,obsr823445,S51956686,Traveling,P22,EBIRD,15,0.24,,8,1,G3789181,0,1,0,,,Seen flying from a tree and had heard its call. Both went in different direction
URN:CornellLabOfOrnithology:EBIRD:OBS701374870,2/15/2019 5:39,9131,species,Great Hornbill,Buceros bicornis,,,2,,,,India,IN,Kerala,IN-KL,Kollam,IN-KL-KL,,,,,"Kallar, Kerala, IN (8.907, 77.129)",L8473383,P,8.90695,77.1293502,1/17/2019,17:14:00,obsr644989,S51924067,Traveling,P22,EBIRD,15,0.24,,8,1,G3789181,0,1,0,,,Seen flying from a tree and had heard its call. Both went in different direction
URN:CornellLabOfOrnithology:EBIRD:OBS702458954,2/15/2019 5:39,9131,species,Great Hornbill,Buceros bicornis,,,2,,,,India,IN,Kerala,IN-KL,Kollam,IN-KL-KL,,,,,"Kallar, Kerala, IN (8.907, 77.129)",L8473383,P,8.90695,77.1293502,1/17/2019,17:14:00,obsr1229803,S52012864,Traveling,P22,EBIRD,15,0.24,,8,1,G3789181,0,1,0,,,Seen flying from a tree and had heard its call. Both went in different direction
URN:CornellLabOfOrnithology:EBIRD:OBS680370571,5/16/2019 11:25,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,X,,,,India,IN,Himachal Pradesh,IN-HP,Chamba,IN-HP-CH,,,,,Bharmaur,L8187411,P,32.4418521,76.5361491,5/13/1979,,obsr348755,S50230279,Historical,P62,EBIRD_CAN,,,,2,1,,0,1,0,,"Trekking from Bharmaur to Harser village, mostly through fields",Calling after dark
URN:CornellLabOfOrnithology:EBIRD:OBS694532580,1/6/2019 10:46,5625,species,Sociable Lapwing,Vanellus gregarius,,,70,,,,India,IN,Gujarat,IN-GJ,Ahmadabad,IN-GJ-AH,,,,,"382110, Ahmadabad IN-Gujarat (22.8146,72.1531)nalsarovar",L8379065,P,22.814561,72.153086,1/6/2019,13:00:00,obsr732324,S51373052,Traveling,P22,EBIRD,153,40.797,,5,1,,0,1,1,,,Pic
URN:CornellLabOfOrnithology:EBIRD:OBS698188215,1/23/2019 23:16,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Rajasthan,IN-RJ,Jalor,IN-RJ-JL,,,,,"Rajasthan, IN (25.125, 72.633)",L8364220,P,25.1246289,72.6333225,1/3/2019,7:30:00,obsr202139,S51660206,Traveling,P22,EBIRD,480,4.828,,6,1,G3720031,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS693493486,1/23/2019 23:16,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Rajasthan,IN-RJ,Jalor,IN-RJ-JL,,,,,"Rajasthan, IN (25.125, 72.633)",L8364220,P,25.1246289,72.6333225,1/3/2019,7:30:00,obsr163746,S51289010,Traveling,P22,EBIRD,480,4.828,,6,1,G3720031,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS693518792,1/23/2019 23:16,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Rajasthan,IN-RJ,Jalor,IN-RJ-JL,,,,,"Rajasthan, IN (25.125, 72.633)",L8364220,P,25.1246289,72.6333225,1/3/2019,7:30:00,obsr281519,S51291404,Traveling,P22,EBIRD,480,4.828,,6,1,G3720031,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS693518486,1/23/2019 23:16,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Rajasthan,IN-RJ,Jalor,IN-RJ-JL,,,,,"Rajasthan, IN (25.125, 72.633)",L8364220,P,25.1246289,72.6333225,1/3/2019,7:30:00,obsr763993,S51291390,Traveling,P22,EBIRD,480,4.828,,6,1,G3720031,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS695756010,1/23/2019 23:16,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Rajasthan,IN-RJ,Jalor,IN-RJ-JL,,,,,"Rajasthan, IN (25.125, 72.633)",L8364220,P,25.1246289,72.6333225,1/3/2019,7:30:00,obsr421749,S51456058,Traveling,P22,EBIRD,480,4.828,,6,1,G3720031,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS729863215,4/3/2019 20:31,6438,species,Black-bellied Tern,Sterna acuticauda,,,6,,,,India,IN,Uttar Pradesh,IN-UP,Etawah,IN-UP-EW,,,,,"Chhibroli, Uttar Pradesh, IN (26.529, 79.171)",L8924187,P,26.5293867,79.1710116,3/27/2019,10:23:00,obsr553855,S54266605,Stationary,P21,EBIRD,20,,,1,1,,0,1,1,,,Regularly sighted here.
